Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,27890,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,686,Senegal,SEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,11313,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,688,Serbia,SRB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2079035,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,690,Seychelles,SYC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,762,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,40404,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,699,India,IND,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1879365079,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,702,Singapore,SGP,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6421329,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,703,Slovakia,SVK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2546660,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,704,Viet Nam,VNM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7395714973,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,705,Slovenia,SVN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2530428,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,706,Somalia,SOM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,383,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7737497,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,724,Spain,ESP,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,10318720,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,740,Suriname,SUR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,11115,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,748,Eswatini,SWZ,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,475274,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,752,Sweden,SWE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1266302,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2840604,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,760,Syria,SYR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,8818,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,764,Thailand,THA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,695968552,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,768,Togo,TGO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5659,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,776,Tonga,TON,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2116,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5248,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1297601,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,788,Tunisia,TUN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,17284603,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,792,Turkey,TUR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,244781409,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,795,Turkmenistan,TKM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,29251,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3442,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,800,Uganda,UGA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,57522,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,10707923,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,593781,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,818,Egypt,EGY,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,470822973,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,35786132,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,24863503,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,854,Burkina Faso,BFA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,168606,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,858,Uruguay,URY,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,323392,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,860,Uzbekistan,UZB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,654531,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,12072,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,876,Wallis and Futuna Isds,WLF,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,308,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,882,Samoa,WSM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1618,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,887,Yemen,YEM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4474,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,48241179417,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,4,Afghanistan,AFG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1320,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,8,Albania,ALB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3587129,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,12,Algeria,DZA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1766,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,20,Andorra,AND,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3836,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,32,Argentina,ARG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,259398,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,36,Australia,AUS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4811822,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,40,Austria,AUT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4294711,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,16748,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,99464,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,50,Bangladesh,BGD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1686193853,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,51,Armenia,ARM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,120296,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,56,Belgium,BEL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2340243,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5957,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,64,Bhutan,BTN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5790,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,911542,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,70,Bosnia Herzegovina,BIH,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1582874,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,76,Brazil,BRA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,10403610,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,86,Br. Indian Ocean Terr.,IOT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,11783,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,90,Solomon Isds,SLB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1171,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,96,Brunei Darussalam,BRN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4161355,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,25320597,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,118871996,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,112,Belarus,BLR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,338226,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,116,Cambodia,KHM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2119002397,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,120,Cameroon,CMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,284145,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,124,Canada,CAN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,150083961,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2178,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,144,Sri Lanka,LKA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1023052671,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,152,Chile,CHL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,133052,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,14184120764,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,166,Cocos Isds,CCK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,98514,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,170,Colombia,COL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,100670168,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,180,Dem. Rep. of the Congo,COD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1411,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,25358756,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,191,Croatia,HRV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3144497,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,196,Cyprus,CYP,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,19077,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,203,Czechia,CZE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,959744,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,208,Denmark,DNK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,733400,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,212,Dominica,DMA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,881,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,520053133,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7153187,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1684002655,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,231,Ethiopia,ETH,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,101136868,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,233,Estonia,EST,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,362432,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,242,Fiji,FJI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,140419,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,246,Finland,FIN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,189979,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,27237532,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,258,French Polynesia,PYF,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1719,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,260,Fr. South Antarctic Terr.,ATF,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2237,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,262,Djibouti,DJI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,34190,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,268,Georgia,GEO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1329143,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,270,Gambia,GMB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,15144,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,276,Germany,DEU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,16195510,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,288,Ghana,GHA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,17225332,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,300,Greece,GRC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4276061,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1187160293,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,332,Haiti,HTI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,877709759,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,340,Honduras,HND,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2480139627,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,44971223,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,348,Hungary,HUN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4388988,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,352,Iceland,ISL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,54106,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2283586645,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,364,Iran,IRN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,280,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,372,Ireland,IRL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6719982,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,376,Israel,ISR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,23475278,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,381,Italy,ITA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,517596397,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,384,Côte d'Ivoire,CIV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,116194,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,388,Jamaica,JAM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5611,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,392,Japan,JPN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,33552631,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,398,Kazakhstan,KAZ,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,352,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,400,Jordan,JOR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1351466663,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,404,Kenya,KEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,173143173,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,173501164,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,414,Kuwait,KWT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7915,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,417,Kyrgyzstan,KGZ,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,17361,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,418,Lao People's Dem. Rep.,LAO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6411445,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,422,Lebanon,LBN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,428374,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,426,Lesotho,LSO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,224354314,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,428,Latvia,LVA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2653985,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,430,Liberia,LBR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4472,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,440,Lithuania,LTU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5228415,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,442,Luxembourg,LUX,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6029,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,446,"China, Macao SAR",MAC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,15169329,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,450,Madagascar,MDG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,92708640,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,454,Malawi,MWI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,23412843,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,458,Malaysia,MYS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,261013081,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,466,Mali,MLI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,9694,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,470,Malta,MLT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,454831,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,478,Mauritania,MRT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,26868,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,480,Mauritius,MUS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,32835976,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,484,Mexico,MEX,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1127380234,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,124624143,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,496,Mongolia,MNG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4041099,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,498,Rep. of Moldova,MDA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4599795,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,500,Montserrat,MSR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,898,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,504,Morocco,MAR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,36411758,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,512,Oman,OMN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,93959,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,516,Namibia,NAM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5360,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,520,Nauru,NRU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,16630,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,524,Nepal,NPL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4754219,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,528,Netherlands,NLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1603314,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,533,Aruba,ABW,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,525,,,4
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,534,Saint Maarten,SXM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1251,,,4
